channel_name,channel_id,target_age
집나간아들 Runaway Son,UCn64fSqF2l4rkkjtQUpku2A,food
먹지희Mukjihee,UCgVbqwV517Dsu1cRbk2ZM3g,food
뚝딱Tooktak,UCkxvX8lNP_TkiLde378oHUg,food
푸드월드 Korean Street food,UC7zdkOtCFhPflymVkRL52NA,food
삼남자인삼농장,UCOx-mq0cHNKUqtZ2_dlSDmg,food
오뚜기 Daily,UCHvCHuXTg6yfQQ1QCeDQMLg,food
치킨왕 [내돈내산 치킨리뷰],UC0gwvfFwvPxoFk4rwPBiKWw,food
아기맹수 김시현,UCVvMCyrOr1i7pOpQpZ_fg1w,food
입질의추억TV jiminTV,UCY2uWQDCzn_ZE-JpTfDRR2A,food
반진tv,UC6EZKAzHbRuumr2DVx17LRw,food
리아버거가게,UCN728nR9XbzXICnHXUAvbbA,food
밥할머니.,UCjUKBQtBBJ_TocIkmpKwTBA,food
구름이네일상,UCNdERLUICkazXRMp0_ZSKMw,food
아메리칸 미트스토리,UCYqKok1NJsZ2KXBrelUwatA,food
해남고구마사랑방,UCk_3a-MuiKzU89FM-uyNPug,food
복부인,UCc__HbmQYkWOMWOQeofrLNw,food
꽃자매애미쿡,UCvHFhJQv7_8MSXX3JuZ7sZA,food
전문점 레시피 '파는맛',UC7JCi7Wcyfs7URQ0K6_8-gg,food
ㄴ신봉선ㄱ,UCQkIH55mkTKgecG2HTYAk1Q,food
쥬쥬레시피 joojoo,UCE-gE1KJ3qAjeQAD73UFUCA,food
향쿡 HYANG COOK,UCZB46K4sfmsenbUMYi16Q_A,food
스튜디오 몰링 Studio Malling,UCazHEBmumgKYsCWQ31Ja7TQ,food
조달환 JOLIFE ,UCvIDWCsWxTxB2GR_K0gz4uQ,food
남자들의 주부생활 men's cooking,UCaF0QcmXcjGva4vMmJEHRwQ,food
공영쇼핑,UCvbWX58vEJkKD42c2dcOpdQ,food
차돌아 시장가자(차돌TV),UCpp-U9PKCeO_QQgydrSSFmQ,food
감량쿡,UCrNAUGurVTV7B2JjKLA30Rw,food
헬로우미자씨,UCGeLzxKcBgluMK8_TS-qXUw,food
커디터,UCulzAK-hlL2B-jL-8JCQaiw,food
아하부장_JOHNCOOK,UCC7gQKTDa3VHZA4GoCAygUA,food
버거형,UCZTPmBCj8BLhn0DpzGaz4gA,food
서칸,UCuRvXWsaBrit58l75HGIhFQ,food
강용맹이(평범한식탁),UC4rTp2shItMJ2QMv7DIEcuw,food
택제이,UCuG75LBu_6f31eUAbn11CMw,food
찐아재,UCQ2fM6iGYUz2X495XgbuCTg,food
사에쨩,UC6DfdW0uxEzvj3gKEfZD4Pg,food
1분엄마 1 minute mom,UCFoIqYcGMVfWmvnOKzQsggw,food
먹보스 쭈엽이,UCLwCHoQ9h7DPXvLwx5XwTQg,food
양치승의 막튜브 (YangBoss MakTube),UCLLKtnB7J-Rz8ILuikyKbrw,food
라면남,UCIoUady0WOtA3JUc1GBLubg,food
드렁큰킴-Drunken Kim,UCi8nXB8vvV4HEaKCCdxnGxg,food
야루미YARUMI,UCCfQK8dSofNkR44hIhUNvgw,food
FoodieBoy 푸디보이,UCe1ZsGtbRx2pgajGzwB9L0A,food
라오스살이 - 쏭이TV,UC8Aorf1sr93dKb9TjZ5oqYA,food
민경장군,UCuLHDMXUqV5JR8Qv-FpwF8g,food
깡촌패밀리,UCPCznj9_ixMGsY_4oV9M12A,food
깡주은,UCcjmCG5tTegWwqcSDSkDevQ,food
경수진,UCJP4d2UJz2vwkbYKK_KeGug,food
시골 엄마,UCfEJT0blRTtcW_3WC8CO0PQ,food
동원TV,UCC3eqZIo6lqZQQAN9MO0LQA,food
리뷰하자매,UCroqwppBRDTc47YdJVvUHGg,food
쿠킹하루 Cooking Haru :),UCC8bTxyN2ZCfMzS_JAEClfA,food
카라미,UCK44QT7G-cXYfIgm93N93Sg,food
인디애나 주영 Indiana Jooyoung,UCvKncw7W98xGN9zZiAMzaWg,food
진상도 JINSANGDO,UCJY6kUxsQu0KuFok50AOt6Q,food
【大人の韓国グルメ】ココちゃんねる／코코채널,UCMfWUFKLLc_hibPzXzORZRQ,food
수정다육 Succulent plants,UCLN3-sTBFHRLhVtlVjZYG7g,food
달콩뜨개,UC-9IgSQy9KC6h5VwSaLz7Kg,food
한끼해요 Hanki Eats,UCOZLqwJ6tNXrFdQEmeVEcUw,food
NBS역전의부자농부,UCG4QzIn0LWD6_uOtfXsHqPw,food
Multi Do Korean,UCoxmZ8RbrywslMvt6zhjRDA,food
주부나라,UCzIOIStANWRgYa3BRuJOg8Q,food
alinalicooks Кореянка готовит,UCB1bgWqtUln-iJIoa2MpvKQ,food
숙키sookkie,UC7r8m1vZZDc3kp258gOcTUQ,food
거제도며느리 리나RINA(コジェ島ミョヌリ リナ),UCktCmRJ7cVEureEmZqs03UA,food
라멘괴인웅성,UCMSXTsIuYiaHgV6ONd4rnNw,food
셰프호윤 Chef Hoyoon,UC0x63Jy1Sy63grrf_Pq0WEg,food
말씀을 연주하라,UCocHz3k8kmulAGSE4r0Eeag,food
숟가락요리사,UCOzLa9yvxzFBfo7KLkIM6uA,food
ParkGH 박근하,UCDPpzXAYvwJifbfKYxdjZUA,food
꼬꼬PD가족[Kkokko PD Family],UCfugxK22rRKUWMtgYNTvzog,food
나하모니Da62,UC5N39ahEi9x6W-MYkOFSwIw,food
주류학개론 - 재미있는 술의 비하인드 스토리,UCB9wEdhMy5Mi8SLNBD-tUrQ,food
광덕아,UCdZX-lHiBTJNqUD0QlyHInw,food
손석민TV 맥가이버,UCs88b99szA58HnZX59W24Ng,food
혁이네집밥,UCYOFf3IQ8jaondMgnVDMluA,food
"K-Beauty&Koreanfood ,SecondFrime",UCtUop1lkHLDbJRwp295O5cg,food
이발소 베이커리,UCJ0ulEEvEfo6w7xyqwTJbyQ,food
배고픈 빵떡이 [Hungry B.D.],UC8xhsboNsLK75eLFkOV5Knw,food
솔바위 팜 [Korea Farm Story],UCg4Am0srDqvm0ETVGylGevQ,food
꿀주부 Honeyjubu,UCg_xrQ9KMN7wL4moBwuxZWw,food
Mini Forest 미니포레스트,UCvi9Edt8ecebffeFo6_73Qg,food
이선미의 집밥연구소,UCyt1nq6CXQt9U_E5Tae98Ag,food
격수형,UCxIWEubpNWCxvoo84BYZxgQ,food
그래 이맛이야 육수다,UC8Mr1yjDH-lmqx3QD3Hv8hA,food
FOODBOX 푸드박스 ,UCEii9gXvnQGFY81s8c0JnvQ,food
하오니의 빵탐험 Haoni,UCGbFD6WndSG-0Am8QSgXX4w,food
상남철,UCIJkBHmmcZ14_V-xLZxnoaA,food
일타쿠마,UChbZEmY6uHbTRHxu5g--c7Q,food
쿤키친 - Kun Kitchen,UC8pNp8mMr-GGOnGrVmzgSAA,food
술맛여행놈,UCZ-8O9WwagxNFj5Cc_TYfSw,food
껨돈,UC7qeL7v_NvJqHCGSTGfR_tw,food
술주하 / SULJUHA,UCfs-Jq8QqiIucFAM4mOdFJw,food
네네치킨,UCMEymWAglBpb7phxXGbmoHQ,food
개그우먼양귀비,UCjKYk0bQzmkS4fdkhkIy_Ow,food
금희랑,UCNU_hCPq-Wu8kCysHH_L1Xw,food
코지마,UCTykoSzR7BUci25hHm-bqgg,food
김진규쏘가리TV,UCJlOHsIkGlQUWPSdI9fJ88g,food
이금기,UCycPQe03GWW4z_ztaTA2ndw,food
오레오 코리아,UCP-KyzvJsKpjbWqg4qxmu2g,food
깐따삐야,UCLLo3MaJYSuyP5xLgM5Zr2w,food
도도,UCp-ifd8kAs9mE_haKkkBesA,food
은의 주방 eun kitchen,UCQ9qxrZs2QY5vf5uiLs79xw,food
NEMOJUN TV ネモジュンTV,UC3hCfqk-Yvz-SVbCRmVO5gw,food
속촌아씨,UCPFW4r1nmTdtQUsAJSno1iA,food
Pan K's The Pancake Artist,UCUHO_Qus2BYhVv9_oIwfHVQ,food
어서와 에스원,UCX6rMyY82f__0ShNyCCv4JQ,food
JJAEMI 째미,UCSg2Jqo_AGTtWHAMYxNf11g,food
"뜨고 싶은 셰프, 장호준",UCBt70E0BYBGTWz1mfGd28LQ,food
강화농장TV,UCIDqdiLg4JVsQooBVm2KSDw,food
수향TV [suhyangTV],UCUxXrqHwz836pHcRZRVJLhw,food
밥배,UCVQePGO5SEmgNueRWuFH6wQ,food
찬밥식당,UCWr-G5KdZtJjfSeVah_jLPQ,food
유키의 하루,UCTmKuUemu1o4fd8FJvFcZyQ,food
별별사람들,UC0q9s5LXh7-o5PCx1zw8avw,food
mini ovening 미니오브닝,UC0x8OvUA7PoCywqMOoik1sA,food
면상호[NoodleFighter] Daily,UC0Hg4meVusDFYRZwf7-yqfw,food
뉴욕밥상 New York Bapsang,UC0IQXb6AQHEVrY0CN5hbFhw,food
친절한 경자씨의 고추농장 이야기,UC01OsvJ4CXxkVUfCdHi9rpg,food
모개일상TV,UC2HnpRBh-6D0aFhu6YFL0IA,food
DURI MIMI,UC2esjW6TRjMYUSTeZuCNn_Q,food
헤헤tube,UC-NoF8L6ov3uFz-bpnIdTRw,food
쿠킹옥 Cooking OK Korean food,UC-XkCOyHVxyyzvqeEUDHN3Q,food
도라마코리아,UC-mvTI0H8QQPwXXF9P9Wmkw,food
코저트 Cossert,UC-pXaRbTkhOnOUjsv96QHMg,food
허상밥상,UC-v7n1v9g9Yze4ByTuvYGYQ,food
김꽃송 KIMGGOTSONG,UC-BTJQMF5SMAYfXVLEwPr3w,food
동우의 시간,UCzz2OFrZjGvoPq2WcpgeG_g,food
中国街头美食vlogs,UC1CbmfI_il0uY56Qvd-YJLg,food
영나미 베쏘,UCU0MrKoFa2SIkWLFnmPepWA,food
장하다 장민호,UCMwVpslitG_uJVsLwNkO3pw,food
스튜디오 통,UC3Hx4YCbeawwALYOOQckQCw,food
쏘소담_주부,UCUQ0pd9WteRbOoeoF1PPi1A,food
리스컴,UCa_VW4GBNduPQ14E7W2DgIA,food
가오니의 메뉴판GAONI,UCJ66AvaHJ2pHD_-AyUailuQ,food
미캉부부,UC5CJ8GK3WVxb4JMSD9DaZWg,food
뉴라이프 𝐍𝐞𝐰 𝐋𝐢𝐟𝐞,UC6vKU-AHjo4wQA2W-jfEJDA,food
소소한 힐링 smallhealing,UCsP5zSA0YRVaYkLUSO9BR-w,food
고은언니 한고은,UCPFW9tE-hAuyR4037csZAqg,food
삼플식당(Sam Simple Restaurant),UCNOt7fd2GVXqOlTRL19xTpg,food
호와수,UCwUI2b5vUxnkjS-w0GTK-xQ,food
[햄지]Hamzy,UCPKNKldggioffXPkSmjs5lQ,food
김원식 oppicial,UCGzSHBZfTka6CxoObbCgGfg,food
장보심 jangbosim,UCMBkzMdeGMGQkzD_2KLWmXQ,food
아브라함커피TV,UCAO9xCUicBwWCBs9rrXKi2w,food
헤이 주디 Hey Judy Eats,UCKOBBEXO5hVF-UnuZhkik8g,food
골든 글로우  Golden glow ,UCRqECJwcH6yvuPvYu0Q7hsg,food
노모어피자,UC52-_r6ABNonw0UURJmla7A,food
영종맘 - 안여사네,UCQE9yvnfE0KP8LCfPYfyd0g,food
농사기술센터,UCEWt7ifi8C0dP47z1k166hw,food
지미테이블 jimmytable,UCkahcTbfqg3HZ0EHyi356AQ,food
짱아남매 : 요똥이의 요리성장기,UCbOz826iZO71okvn0DRBt4Q,food
와인여신 _Wine Goddess,UCUGOEAzA0OxeWzPS6T1giCQ,food
와인이야기,UCxRgHV7dt9HNUDx227OA5PA,food
오르막길,UCGloQUvVcQ5UNMcpmyhkW_Q,food
지니킴,UCUaiiABtCRBTzU7MHSzaReA,food
진용이,UCujcx0yaAq5clbDlrIPc7Yg,food
세오의 일본살이,UCW93TxguFksJh7K4gZL6UqA,food
굿맨비뇨기과,UC9iTPYMRC9zysa_ifKiSX2g,food
세븐일레븐 I 7-Eleven Korea,UCt_ArME66SzU7I1IgQWHDDA,food
쿵맘,UCb8nDur5xUEH_CMjYCpWaDw,food
제주에디 Jeju Eddy,UCmp61ap5-dkuBBaIjfrYdVQ,food
귀요미 먹방,UCzw2juHzkWe_LHesUMz2IVA,food
kak seulgi 💛 어쩌다 인도네시아 ,UCA8mcfJOCYUNd9rcIH4f1Iw,food
Leplat  르쁠라,UCEGOcf_oGsSuswiQM5MyfhA,food
SyriSyri,UCcmfClzLKwv8zjSVLEpcGsA,food
한우자조금,UC7J5_YX7A-cm_kQYPlKRLvA,food
Candy DO Korean,UCBcNL2uRXr6J6vzm4tBhnBA,food
만기TV_돌아온 톰과 제리,UC8-j9z9PNF698D1m--Hqcrw,food
최금옥 약초밥상,UC88m4qVUbp4kw34Xsp5xD2Q,food
Mrs macarons마카롱여사,UCr5Kww9xqzPmSJTHyXl58YQ,food
둘기,UCKzhsob42r4pUTxR284lavA,food
써브웨이,UCRFQtwC3mob_ce5ggN_cVEA,food
요리왕비룡 Korean Food Cooking,UCcNUpInQt1tI3JC_oTPQ20w,food
박브루,UCAHFNLswhNYo3UHVejIgaMw,food
하윤알유 hayoon r u,UC_PwXJ8tOHrCodFA3qD1tkg,food
양봉고릴라,UCHW51Ow5MTEeC765NKgsc1A,food
박종신시장생활,UCxE8yct5mb76dQIWXkRaRug,food
배리나Lina bae,UCUUfhq_n7pctAX5LaMD0WUA,food
꼼유 KKOMYU,UCI7gZsAuzthtoMxlFdBDn2g,food
한송이tv[SsongiTube],UCG2KKCanr2bEsE8Xr8tR5bw,food
빵준서,UCzCtoDuY9gqQyIGoWx58a-w,food
지이,UC80ikPWMALRgpBZp0aRXs4w,food
Leeby리비,UCI3-5FX4IrRyniAiUnK1BWQ,food
흑삼TV_건강해지는 채널,UCr0OdTjLrssdraYJYTYd0wg,food
[좋은가족]제주리쉬네,UCM_wy4ABW79sPo4QfOoe-1A,food
야식이,UCsNVs68quFJMaDmR6frfUsQ,food
가마솥아재 ,UCepaQ4SbRkRyJR0E6qNgF0Q,food
효녀HYONYEO,UCYo5wuzNmJ3wrAvWSkYex_w,food
살림하는숙향이cookingsukhyang,UCHUslR8-HQ_7NIzQGL-uPyA,food
생선장수 박장군,UCH9Xp9Bu02wPe_LE6N_ZbUg,food
팝콘티비,UCjEGRIsJ7rh72t25p5j8rrA,food
교촌TV,UChcWXp8uJbcfq9EAIHp_bUw,food
미니얍!,UCU296hL1ktMbEVhTkIKsPhQ,food
LunLuns,UC6lNIbU1SSA9YjveOx9a_oA,food
JUNTV,UCNB-6ArklP1Mgg11-Og2zMg,food
덕자네집밥,UC6m9CiD1jU52di9WoFNcbOg,food
MAYO FOOD_마요푸드,UC8geGLvpV8Z7RFgOKVwkONw,food
